imdb_id,inf_dist_summary
tt2523832,0.41811385465115725
tt4843344,0.4806054996280996
tt1930315,0.4877868730319782
tt1105729,0.5120220662716567
tt0419887,0.513383429514479
tt0084434,0.5160374867970657
tt0116669,0.5170986213946874
tt1545319,0.517904612052045
tt2371158,0.5186436264905954
tt1956502,0.5222063583045662
tt2081178,0.5244340549321498
tt2567000,0.5280068808975198
tt2131556,0.5287640082628555
tt0106223,0.5296341098232029
tt5278460,0.5300893038610069
tt3920820,0.5316041587006932
tt0107554,0.5321520495463932
tt4608402,0.535043310757926
tt1867080,0.5351791247617259
tt0092718,0.5362012029629519
tt3498678,0.5383804388945982
tt5826432,0.5393292717095433
tt0088939,0.5402073119730584
tt0787523,0.5405766408659312
tt0147800,0.540670835219887
tt2201760,0.5421715723873892
tt1401621,0.5437221207313239
tt0419984,0.5446217272594831
tt5258106,0.5446419351275538
tt0439289,0.5458371340402783
tt2212658,0.5461194112947387
tt5883570,0.5472945949364282
tt8361028,0.5484377328000418
tt3350244,0.5489751836460124
tt7526414,0.550427121705608
tt2444946,0.5521917935291378
tt0382937,0.552414309852129
tt1720621,0.5534110827403943
tt2463302,0.5535568577639616
tt2087985,0.5542071892898238
tt7048622,0.5552777565902942
tt0195945,0.5557297038579688
tt3700364,0.5558231223607593
tt0083929,0.5560335241571202
tt0437863,0.5560580100769055
tt1605791,0.5560900921944052
tt0804516,0.5578004456084795
tt0104187,0.5587476844669517
tt7153134,0.5589708331814887
tt2204080,0.5592311189119226
tt0343121,0.5597604670592302
tt6398054,0.5598642219252163
tt6290418,0.5598961398543216
tt3254656,0.5603785115560158
tt4846340,0.5606860654028877
tt0081207,0.5611943647947922
tt0477051,0.5619513696197725
tt1754811,0.562596190143225
tt2912120,0.5626935970030117
tt3978902,0.5631173021608795
tt0963743,0.5636756626291455
tt2994262,0.5641647578890441
tt0104938,0.5643942356073307
tt0985692,0.5644289329648954
tt4295258,0.5644707618580324
tt8417466,0.5644763527288853
tt5648966,0.5646130782811447
tt3833520,0.5649838017312123
tt7476236,0.5656868029538145
tt0138068,0.5660631703634549
tt1480649,0.566321366627338
tt0308443,0.5665148596794369
tt5641246,0.5666833461497174
tt0124315,0.5672332267739295
tt5770466,0.5673635850286374
tt5653444,0.5674479720709872
tt1528227,0.5676705322905315
tt4789584,0.56800907313385
tt1152758,0.5684241058995261
tt0109369,0.5688945969800223
tt0099785,0.5691267926871891
tt3026144,0.5692894605857929
tt1359551,0.5694842630104251
tt0119951,0.5698090625635133
tt1691453,0.5699459540129916
tt3983674,0.570273047971942
tt3475540,0.5703213742321785
tt0804522,0.5710444127170256
tt0380277,0.5710473731949414
tt4431208,0.5713671560682692
tt7104984,0.5716116098853744
tt1124215,0.5717748043231567
tt7983844,0.5721746697010082
tt0443706,0.5725012759074999
tt4769836,0.5726069814410417
tt1403981,0.572751771657477
tt4158876,0.5727686517508817
tt0074483,0.5728890913656173
tt1472082,0.5731747347415118
tt3662066,0.5735492423807294
tt2170584,0.5736427368806574
tt0067128,0.574131162701703
tt0105327,0.5742031671168286
tt1682181,0.5744645926718148
tt0433422,0.5745539275983257
tt2751310,0.5746010741324334
tt0478166,0.574903232823808
tt2125480,0.5752074772443424
tt2899120,0.5754491451633248
tt1185833,0.5755265712544892
tt0459648,0.5755633022252429
tt9671828,0.5756749872823039
tt0828450,0.5757201761724964
tt0247425,0.5758192381029588
tt5670152,0.5760576842193411
tt3300932,0.5761486311480146
tt1566001,0.5767876435866621
tt0378793,0.5768839693686212
tt0092804,0.5771904461679571
tt0404203,0.5775599083186282
tt1640483,0.5777142746518085
tt2298186,0.5779338684790651
tt3263946,0.5780417844122123
tt1059773,0.5784408956953047
tt0265591,0.578478507138971
tt1373149,0.5786572253152797
tt7214842,0.5787732488794899
tt0488658,0.5791200217969006
tt1411956,0.5792809853328516
tt0399295,0.5794825231465301
tt5969714,0.57950173956273
tt2336846,0.5795342516902728
tt0455853,0.5796659190081903
tt3172532,0.5798758502562609
tt0279889,0.5799498893610986
tt2611390,0.5801574489961314
tt0101786,0.5801936451156429
tt3735398,0.5803388171273681
tt1124401,0.5804537062366774
tt4939156,0.5808606688852029
tt4397342,0.580942443050943
tt0120716,0.5810703789400952
tt5463162,0.5813181643716941
tt1736049,0.581362264837008
tt3365778,0.5814091526244209
tt3365778,0.5814091526244209
tt4121958,0.5815696365111528
tt2479478,0.5816340907879993
tt1389781,0.582263153347522
tt4135896,0.5825326508537225
tt0120586,0.5830012442145152
tt2246941,0.583143744809391
tt0420901,0.583175149445204
tt0117191,0.583554423561835
tt0097722,0.5835581049883536
tt0482599,0.5836433561180889
tt6892462,0.5837618225297758
tt5275886,0.5838548177369545
tt6312802,0.5839281260828463
tt7689908,0.5839336605980496
tt4109268,0.583937385485742
tt0338325,0.5840652876452151
tt0114048,0.5841224275294546
tt1334514,0.58430465014926
tt0240515,0.5844616786832437
tt1715336,0.5845688942728922
tt0102492,0.5845714685864689
