imdb_id,inf_dist_summary
tt2212658,0.3201357315039932
tt0088939,0.3321985793070259
tt0439289,0.3468979608612279
tt7983844,0.3494541651553149
tt1327819,0.351004496049247
tt5278460,0.3554058576272141
tt7526414,0.3558343729567265
tt0436039,0.3609747588490261
tt0084434,0.36136210459881923
tt4843344,0.36315228814238987
tt0124315,0.36610447217554265
tt4630444,0.36665617276953566
tt1605791,0.36688547500294344
tt3920820,0.3670744562676159
tt0116669,0.3677079269560719
tt1930315,0.37036607429042023
tt0106223,0.3717171757928397
tt0419887,0.3720144085882442
tt0808348,0.3727665538777296
tt1932718,0.37383268086677
tt0195945,0.37464071782016717
tt2084773,0.37486923639389613
tt7490256,0.3754753653679387
tt0099871,0.37599386015499103
tt2087985,0.376669415632941
tt5258106,0.3774849018107458
tt1844763,0.38028767103110506
tt6739646,0.38031209856196946
tt2204080,0.380410948793784
tt0117631,0.3805668554838696
tt0107554,0.3809132680356976
tt3475540,0.38130278784977945
tt8361028,0.3814548427353657
tt0431021,0.38152125803803594
tt0492496,0.3816959409058712
tt3263946,0.38474004384424
tt0808357,0.38495379220369763
tt0427543,0.3864546255333674
tt2523832,0.3869779429209116
tt1877740,0.3870658162473912
tt1152758,0.38751127620580683
tt0137363,0.3879687647316966
tt6398054,0.3880511946289402
tt0795403,0.3884847138658364
tt0103772,0.38898977317978845
tt4633690,0.3896686930779951
tt8417466,0.3905009909273942
tt0800325,0.3911665483207539
tt0283111,0.3912232621474575
tt0102945,0.391531365232511
tt6892462,0.3916134575471034
tt0936471,0.39166971859224475
tt5541240,0.3930985616436544
tt7308086,0.393650334733072
tt0404203,0.39371249992250323
tt0399295,0.3944454924925086
tt1567233,0.3945012349345709
tt0092718,0.3947356755665219
tt3026144,0.3950746547597389
tt3983674,0.3950905612638038
tt0057115,0.3962753516747044
tt2197926,0.39670483590646277
tt1472082,0.39704840827502963
tt4490824,0.39708147609987077
tt3704700,0.39748072611374086
tt0067128,0.3975505005011055
tt1528227,0.39790478690887554
tt1956502,0.3984789544193772
tt0050083,0.39859659899519007
tt0488658,0.3989292662067243
tt4608402,0.3989539096890562
tt5275886,0.399249507508451
tt0252684,0.39942547332331757
tt0046816,0.3995391253411451
tt1490785,0.39971662037329514
tt0117191,0.3997300342942629
tt4121958,0.39998905862178424
tt1753383,0.40014910212208377
tt3735398,0.4001798118768545
tt4158876,0.40037554612578885
tt1403981,0.4007715911711478
tt2336846,0.40079496871241016
tt5825380,0.400815490779561
tt6708044,0.4008337229233837
tt1545319,0.4010720180585947
tt4925028,0.4011776427705348
tt1468846,0.40150420016617727
tt0342172,0.4017833093939297
tt0482527,0.40223392056994955
tt0257568,0.40245268685970714
tt0056687,0.402591791507215
tt0120716,0.40262851449536774
