imdb_id,inf_dist_summary
tt4608402,0.2920321515789628
tt0095647,0.29592273938929003
tt6013154,0.29733690887616016
tt2404555,0.29970262880862164
tt0475420,0.303440663878213
tt4082068,0.30795087787790776
tt0097441,0.31010542961991816
tt7689908,0.31329026413244776
tt0436039,0.3146647566879712
tt4183692,0.3158598408222316
tt2881764,0.3170692176853581
tt2803298,0.3174499395044055
tt5275886,0.3216827300072127
tt6116682,0.32187726829654995
tt7689964,0.32310438539224706
tt0087803,0.3244659771331089
tt0124315,0.32582713092161175
tt0070666,0.32600210664450724
tt0071604,0.32626791541153666
tt4669986,0.32814913989685
tt7331548,0.32845259423001827
tt5648966,0.32879323033171426
tt4846340,0.3294244847354323
tt0137363,0.33128707769603893
tt0804522,0.3318618594352837
tt0004972,0.33206594116807964
tt1877514,0.3321691629502901
tt0444182,0.3335065012774968
tt1020072,0.33377766138460785
tt0379225,0.33415666469776373
tt5895028,0.3345966045070604
tt1411956,0.3354358096634178
tt0320661,0.33568472982162
tt2197926,0.3360615906743426
tt0158583,0.3365514742686875
tt0099731,0.3367915314612535
tt0386140,0.3369023677999621
tt0079638,0.3374241408511842
tt5969714,0.33786484706260955
tt6633182,0.3380590785915165
tt6176928,0.33820317775014375
tt4705002,0.33821101769240813
tt5241356,0.33856777223401735
tt3498820,0.33941410224027946
tt0083169,0.3395963458347122
tt2107850,0.34007241358780316
tt0054354,0.3405608182238209
tt6603812,0.34056203920645234
tt7215444,0.3407128657272678
tt3686998,0.34077914742969195
tt0070355,0.3408570887665966
tt3077214,0.34118481198999917
tt0100046,0.34149131088636586
tt2488778,0.3418384307264909
tt1117646,0.3419950619532176
tt4630204,0.3420915378443059
tt0216216,0.3428718401299974
tt0084335,0.34308005924254636
tt5278460,0.343217544807465
tt0450259,0.3440913681463018
tt7689924,0.3446137666899247
tt0117913,0.3448313880470443
tt9671828,0.34496225713672724
tt2057392,0.3456670601460575
tt1605791,0.3468583064580074
tt6057032,0.34790144648701626
tt0120188,0.34899120405233297
tt0373926,0.34930357335727213
tt9046564,0.34945822974949947
tt0434409,0.35026573749413314
tt8148018,0.35039884224325357
tt7125792,0.35059117160901543
tt0061811,0.35213469660483
tt5646004,0.3522797521454888
tt6294822,0.3529879073108273
tt3966404,0.3529901047202344
tt0772193,0.35311683935856597
tt0104797,0.35426245863750827
tt3263946,0.35438234532849866
tt0107554,0.35446796210496756
tt0092804,0.35631949754672887
tt0118607,0.3568018686980836
tt0857191,0.35737924329511395
tt0120815,0.35776573932861744
tt0120053,0.35828416849505795
tt0090319,0.3583839483489366
tt6907054,0.35889535562215835
tt0050083,0.35896961745378986
tt6398054,0.35898028387793834
tt0033868,0.3595262266049396
tt0086251,0.35956461716224963
tt6333090,0.36028451093603997
tt1730714,0.3613215021473941
tt6333074,0.3614724520933754
tt4506722,0.36152154631514266
tt0156841,0.36218516745487983
tt4908644,0.3625293323315415
tt0251114,0.3625408527717354
tt6708044,0.3627454639314739
tt5233558,0.3632067419292644
tt0087747,0.36333826415802006
tt6386168,0.36354652208883464
tt0104952,0.3640145993316629
tt2302755,0.3640356463067391
tt1000771,0.36444656501718387
tt6170130,0.3646694326227852
tt1019454,0.36492258521317034
tt6040662,0.3651624348865996
tt0171433,0.3657153508696397
tt9283302,0.3659031938531243
tt0109444,0.36604410832975764
tt6388074,0.3662528653369699
tt2174896,0.36654280944017104
tt7048622,0.3669100024227675
tt6196936,0.36715751409413255
tt0066206,0.3671859106374554
tt0057115,0.3671945085180741
tt4154728,0.3674044421756335
tt0884224,0.36753278058037164
tt0349467,0.3675726782732982
tt5646136,0.3677730047150771
tt0277434,0.3678847782557083
tt0420901,0.3682021712525283
tt0326905,0.3683813600072736
tt4185572,0.36895253927227634
tt5645932,0.36896524032369227
tt7104984,0.36900587832705256
tt0386032,0.3691728601211207
tt0478134,0.3694101958645043
tt0113987,0.3694735837468375
tt2329758,0.369491688741552
tt0372237,0.36987202461421365
tt0489281,0.3700583040059302
tt3018070,0.3701780512236159
tt0066921,0.37044380330183935
tt2582576,0.37069624830153236
tt5700402,0.3707562830637837
tt0203019,0.37079340609897105
tt0052700,0.3712308667637768
tt0469641,0.37133672189893996
tt0343121,0.37134309505443586
tt1930315,0.3714208572203346
tt6333072,0.3715083306243231
tt0088939,0.37172240840294024
