imdb_id,inf_dist_summary
tt6333054,0.2136055009325828
tt1579361,0.23299774536222406
tt1870548,0.2588154384330015
tt1694015,0.26668068454406013
tt5001130,0.2818738082509844
tt4449576,0.2929972716972782
tt2361700,0.3004390817729493
tt7215444,0.30631297545672675
tt7125792,0.3118315853625112
tt8923482,0.3164973311400714
tt4292554,0.3194339383300602
tt2431022,0.3230361306023368
tt0780653,0.32441773650712935
tt4939064,0.3244257555922726
tt6188658,0.32530132647920873
tt2084773,0.3274653735590123
tt10907798,0.328251479618777
tt8132700,0.3284242315933932
tt0101507,0.3284997562279519
tt4853154,0.32871371899651314
tt0137363,0.3293052732187183
tt0373926,0.32967111821557493
tt9283302,0.3300427232733891
tt5929776,0.33039172818552454
tt0086567,0.3308174477372583
tt0097336,0.33115104737543855
tt0098213,0.3317878708777935
tt2215151,0.3318268165007685
tt6176928,0.3319686372013324
tt2878846,0.33441999157807567
tt5895028,0.3345206430074351
tt0032551,0.3348937601399158
tt6333060,0.3351230967303723
tt1305067,0.3356561851098754
tt1981128,0.33581532637871925
tt1117646,0.33607902152101676
tt5170360,0.33615362629844503
tt6347150,0.33636725164914183
tt0468565,0.33652094478000005
tt3675568,0.3374183731675571
tt1848902,0.33769846754527677
tt1567233,0.3378312423893075
tt0272360,0.3378598419438458
tt0095489,0.3380959288828649
tt5275886,0.33809666353916223
tt6394270,0.33916572378982957
tt2125480,0.3394308177801918
tt0109369,0.3401449489147056
tt3398066,0.34049540329259886
tt0379225,0.3408872731421897
tt2084953,0.34116173577714504
tt0415965,0.3411751141289723
tt3013258,0.3414505455523027
tt2231251,0.3417222972746441
tt0465538,0.34176965261393655
tt2625598,0.34222603317946154
tt0158583,0.342862819783179
tt0324532,0.3430179548100928
tt2803298,0.3433713430584443
tt1535616,0.34369741457349867
tt5397194,0.34378251116545655
tt8925540,0.34453316820707724
tt5865326,0.344568644655868
tt0360556,0.34460303410976156
tt5969714,0.34477333315130865
tt3201640,0.3449801045147085
tt6633182,0.34521757413105103
tt0443456,0.34542878103968955
tt1312972,0.34557243277369776
tt8033592,0.34560465130503093
tt1956502,0.34643677442436127
tt6186164,0.3465247194703137
tt0430357,0.3465971735127037
tt0107554,0.346621460194537
tt4608402,0.34687336423136306
tt2025690,0.3472768108910438
tt0780607,0.34790243136864785
tt6333064,0.34796752451125323
tt4630204,0.3480229212475705
tt0156841,0.3483714071065117
tt4918992,0.34848282121229923
tt8969332,0.3488684641123664
tt3219604,0.34899627517115284
tt0262682,0.34916009682812565
tt2582782,0.349270524643443
tt0963208,0.34932234955484753
tt1545754,0.34932388688858396
tt7153434,0.34940369356361867
tt0087747,0.34951108616451676
tt6776106,0.3497889837830802
tt2821314,0.3498729231558857
tt7497366,0.35001766041306104
tt9351980,0.350057125877282
tt7332500,0.3501531861771947
tt0120188,0.3502525216864594
tt6386168,0.3504028674117675
tt4154728,0.35043319767927883
tt1978567,0.3506507851858752
tt5653444,0.3510263311828996
tt4295258,0.3512189378611268
tt0475420,0.3512575365253787
tt7207726,0.3512679590477392
tt6397426,0.35152102142773367
tt0842926,0.35163938113101634
tt5893264,0.35182985884580276
tt1837703,0.35209005954172756
tt0036868,0.35222803848810524
tt6907054,0.35236688378544656
tt0497116,0.35242110834965823
tt1566648,0.35244086244978723
tt3479316,0.3524452962695609
tt2294901,0.3525985804359777
tt4815122,0.3526139566012556
tt0097883,0.35263242210980206
tt1318514,0.3528729203721672
tt0434440,0.3529758502200535
tt1877514,0.35302880044306384
tt0079638,0.35317524769605657
tt3735398,0.35339922286499736
tt7689484,0.3537804424577966
tt3974202,0.35384463159676494
tt0110632,0.35391309161858464
tt0482527,0.35461484084246075
tt3966404,0.35463765736512065
tt2752688,0.3548405984497818
tt0475276,0.354992987549583
tt3034594,0.3550874350899378
